x,y,w,h,aspect_ratio,ground_truth,predicted
147,72,60,60,1.0,right,right
134,57,76,76,1.0,right,center
140,60,72,72,1.0,right,right
123,49,84,84,1.0,center,right
154,71,58,58,1.0,right,right
155,80,61,61,1.0,right,right
142,53,79,79,1.0,right,right
150,65,70,70,1.0,right,center
147,60,75,75,1.0,right,right
136,65,77,77,1.0,right,center
144,66,71,71,1.0,right,right
141,61,72,72,1.0,right,right
25,45,32,32,1.0,left,left
149,70,72,72,1.0,right,right
139,57,78,78,1.0,right,right
142,67,71,71,1.0,right,center
136,64,74,74,1.0,right,right
141,63,72,72,1.0,right,center
60,83,48,48,1.0,left,right
124,53,80,80,1.0,center,right
147,67,66,66,1.0,right,right
138,65,71,71,1.0,right,center
147,71,70,70,1.0,right,center
70,84,56,56,1.0,center,center
149,66,74,74,1.0,right,center
155,72,64,64,1.0,right,right
145,60,73,73,1.0,right,right
120,54,77,77,1.0,center,right
56,75,45,45,1.0,left,center
140,61,70,70,1.0,right,right
62,77,48,48,1.0,left,center
147,65,67,67,1.0,right,right
146,65,71,71,1.0,right,right
140,65,71,71,1.0,right,right
145,68,69,69,1.0,right,center
148,68,70,70,1.0,right,center
67,80,50,50,1.0,left,right
150,66,71,71,1.0,right,center
64,83,45,45,1.0,left,center
156,68,68,68,1.0,right,right
154,67,65,65,1.0,right,center
64,76,52,52,1.0,left,right
127,60,66,66,1.0,center,left
60,78,49,49,1.0,left,center
147,62,74,74,1.0,right,right
153,66,69,69,1.0,right,center
56,70,64,64,1.0,left,right
58,81,52,52,1.0,left,center
145,67,71,71,1.0,right,right
68,88,45,45,1.0,left,right
162,76,65,65,1.0,right,right
167,75,61,61,1.0,right,center
67,83,53,53,1.0,left,center
64,83,50,50,1.0,left,left
155,70,67,67,1.0,right,center
70,84,55,55,1.0,center,center
159,74,68,68,1.0,right,center
155,74,70,70,1.0,right,right
63,84,55,55,1.0,left,center
66,83,52,52,1.0,left,center
158,73,69,69,1.0,right,center
86,83,54,54,1.0,center,center
157,71,65,65,1.0,right,center
63,84,45,45,1.0,left,center
151,70,65,65,1.0,right,right
78,78,50,50,1.0,center,center
66,83,46,46,1.0,left,center
151,68,71,71,1.0,right,center
151,68,66,66,1.0,right,right
59,72,56,56,1.0,left,center
126,67,64,64,1.0,center,right
66,79,50,50,1.0,left,center
152,69,67,67,1.0,right,center
65,84,45,45,1.0,left,center
146,65,71,71,1.0,right,center
152,69,70,70,1.0,right,center
70,91,44,44,1.0,left,center
130,42,106,106,1.0,right,center
155,70,72,72,1.0,right,right
158,75,64,64,1.0,right,right
73,93,45,45,1.0,left,center
157,71,73,73,1.0,right,right
66,85,46,46,1.0,left,center
152,64,74,74,1.0,right,right
82,78,54,54,1.0,center,center
153,65,75,75,1.0,right,right
20,226,47,47,1.0,left,left
135,52,96,96,1.0,right,center
90,92,50,50,1.0,center,right
25,227,48,48,1.0,left,left
24,228,46,46,1.0,left,left
82,88,59,59,1.0,center,center
15,226,44,44,1.0,left,left
130,72,71,71,1.0,center,center
160,80,70,70,1.0,right,right
83,90,55,55,1.0,center,center
146,66,75,75,1.0,right,center
61,80,52,52,1.0,left,center
6,218,45,45,1.0,left,center
134,66,74,74,1.0,center,center
136,70,67,67,1.0,center,center
158,71,69,69,1.0,right,center
65,80,53,53,1.0,left,center
147,71,70,70,1.0,right,center
62,82,53,53,1.0,left,center
149,71,73,73,1.0,right,right
67,82,55,55,1.0,left,center
150,72,70,70,1.0,right,right
64,82,52,52,1.0,left,center
152,72,69,69,1.0,right,right
144,69,71,71,1.0,right,right
57,77,58,58,1.0,left,center
148,73,66,66,1.0,right,center
52,73,66,66,1.0,left,center
157,72,65,65,1.0,right,center
66,79,56,56,1.0,left,center
151,71,69,69,1.0,right,right
66,79,56,56,1.0,left,center
61,84,52,52,1.0,left,center
162,78,61,61,1.0,right,center
137,79,55,55,1.0,center,center
153,68,64,64,1.0,right,right
60,76,55,55,1.0,left,center
158,73,63,63,1.0,right,right
62,79,55,55,1.0,left,center
66,80,55,55,1.0,left,center
163,74,62,62,1.0,right,right
137,74,64,64,1.0,center,left
127,59,69,69,1.0,center,left
153,63,68,68,1.0,right,right
60,70,60,60,1.0,left,center
162,71,62,62,1.0,right,right
61,78,56,56,1.0,left,center
164,72,61,61,1.0,right,center
63,77,55,55,1.0,left,center
163,73,62,62,1.0,right,center
59,73,64,64,1.0,left,center
53,73,54,54,1.0,left,left
141,56,80,80,1.0,right,right
57,72,56,56,1.0,left,center
150,62,71,71,1.0,right,right
149,74,72,72,1.0,right,center
65,90,49,49,1.0,left,center
66,85,58,58,1.0,center,center
120,68,73,73,1.0,center,center
70,82,58,58,1.0,center,center
125,71,69,69,1.0,center,center
77,85,56,56,1.0,center,center
139,68,79,79,1.0,center,center
137,69,77,77,1.0,center,center
65,84,51,51,1.0,left,center
141,67,77,77,1.0,right,center
61,84,50,50,1.0,left,left
74,81,57,57,1.0,center,center
143,70,72,72,1.0,right,center
65,86,45,45,1.0,left,center
148,70,70,70,1.0,right,center
150,71,71,71,1.0,right,right
63,83,54,54,1.0,left,center
55,77,53,53,1.0,left,center
141,66,70,70,1.0,right,right
160,76,61,61,1.0,right,right
63,83,51,51,1.0,left,right
122,62,79,79,1.0,center,center
149,69,72,72,1.0,right,right
135,58,90,90,1.0,right,right
122,62,76,76,1.0,center,center
128,70,71,71,1.0,center,right
128,61,78,78,1.0,center,center
58,66,68,68,1.0,left,center
147,73,68,68,1.0,right,center
144,66,73,73,1.0,right,center
153,73,69,69,1.0,right,center
60,83,55,55,1.0,left,center
153,72,66,66,1.0,right,right
122,62,78,78,1.0,center,center
69,86,60,60,1.0,center,center
120,53,82,82,1.0,right,center
118,67,49,49,1.0,center,center
120,65,60,60,1.0,center,center
112,57,57,57,1.0,right,center
112,44,73,73,1.0,right,center
110,52,65,65,1.0,right,center
106,41,69,69,1.0,right,center
111,47,58,58,1.0,right,right
116,51,58,58,1.0,right,right
111,49,61,61,1.0,right,center
114,52,61,61,1.0,right,right
117,59,56,56,1.0,right,center
120,58,57,57,1.0,right,center
114,55,56,56,1.0,center,center
104,39,78,78,1.0,right,right
126,46,75,75,1.0,right,right
141,66,58,58,1.0,right,right
137,65,58,58,1.0,right,center
140,63,58,58,1.0,right,center
140,66,60,60,1.0,right,right
145,72,68,68,1.0,right,center
78,86,51,51,1.0,center,right
142,59,75,75,1.0,right,right
118,60,79,79,1.0,center,center
127,65,80,80,1.0,center,center
140,69,72,72,1.0,right,right
128,68,63,63,1.0,center,left
153,68,74,74,1.0,right,right
67,85,55,55,1.0,left,center
162,76,65,65,1.0,right,center
128,65,77,77,1.0,center,center
160,74,63,63,1.0,right,center
63,80,58,58,1.0,left,center
147,75,68,68,1.0,right,right
66,84,60,60,1.0,left,right
61,80,52,52,1.0,left,center
148,71,67,67,1.0,right,center
59,77,56,56,1.0,left,center
148,67,66,66,1.0,right,right
58,77,52,52,1.0,left,center
148,64,65,65,1.0,right,center
123,60,77,77,1.0,center,right
130,65,69,69,1.0,right,center
131,58,70,70,1.0,right,right
138,60,70,70,1.0,right,right
131,57,72,72,1.0,right,right
56,81,43,43,1.0,left,right
137,57,71,71,1.0,right,right
51,74,46,46,1.0,left,center
130,55,75,75,1.0,right,center
134,50,70,70,1.0,right,right
49,70,47,47,1.0,left,center
136,53,70,70,1.0,right,right
129,52,75,75,1.0,right,right
51,78,41,41,1.0,left,center
54,81,47,47,1.0,left,right
131,59,74,74,1.0,right,right
141,60,68,68,1.0,right,right
54,77,51,51,1.0,left,center
143,60,71,71,1.0,right,right
57,84,43,43,1.0,left,right
139,57,74,74,1.0,right,right
50,71,60,60,1.0,left,center
136,59,74,74,1.0,right,right
52,81,47,47,1.0,left,center
133,58,70,70,1.0,right,right
51,79,46,46,1.0,left,center
139,64,68,68,1.0,right,right
55,81,47,47,1.0,left,right
122,56,84,84,1.0,center,center
138,64,68,68,1.0,right,right
137,67,70,70,1.0,right,right
131,54,74,74,1.0,right,right
130,60,78,78,1.0,right,center
132,58,77,77,1.0,right,right
124,48,83,83,1.0,right,right
130,52,76,76,1.0,right,center
131,52,76,76,1.0,right,center
133,55,75,75,1.0,right,center
52,78,44,44,1.0,left,center
129,50,78,78,1.0,right,center
132,55,70,70,1.0,right,center
135,59,70,70,1.0,right,center
133,54,71,71,1.0,right,center
145,65,69,69,1.0,right,center
60,80,52,52,1.0,left,right
131,52,75,75,1.0,right,center
130,59,73,73,1.0,right,right
126,36,88,88,1.0,right,right
125,58,70,70,1.0,center,center
134,65,71,71,1.0,right,right
131,58,75,75,1.0,right,center
130,54,74,74,1.0,right,center
133,53,76,76,1.0,right,center
137,57,73,73,1.0,right,center
59,78,46,46,1.0,left,center
50,70,58,58,1.0,left,center
133,54,80,80,1.0,right,center
136,57,71,71,1.0,right,center
53,73,53,53,1.0,left,right
131,54,74,74,1.0,right,right
135,58,71,71,1.0,right,center
135,54,71,71,1.0,right,center
52,72,48,48,1.0,left,center
45,68,53,53,1.0,left,center
129,51,73,73,1.0,right,center
134,56,71,71,1.0,right,center
48,69,56,56,1.0,left,center
53,75,53,53,1.0,left,right
134,59,73,73,1.0,right,center
130,55,80,80,1.0,right,right
128,54,82,82,1.0,right,right
134,65,66,66,1.0,right,right
138,68,71,71,1.0,center,right
133,59,75,75,1.0,center,right
136,69,72,72,1.0,right,right
138,70,63,63,1.0,right,center
133,68,68,68,1.0,center,center
128,74,58,58,1.0,center,center
143,60,84,84,1.0,right,right
134,67,69,69,1.0,center,center
139,66,70,70,1.0,right,center
146,70,67,67,1.0,right,right
67,85,48,48,1.0,left,right
139,68,66,66,1.0,right,center
133,68,74,74,1.0,center,center
131,59,78,78,1.0,right,right
146,74,68,68,1.0,right,center
138,68,71,71,1.0,right,center
68,83,52,52,1.0,center,right
139,68,72,72,1.0,right,right
127,59,82,82,1.0,center,right
145,66,78,78,1.0,right,right
69,76,59,59,1.0,center,center
139,67,81,81,1.0,right,center
64,77,51,51,1.0,left,center
55,77,49,49,1.0,left,right
148,71,65,65,1.0,right,right
60,56,80,80,1.0,center,center
57,79,51,51,1.0,left,right
70,80,60,60,1.0,center,center
66,74,67,67,1.0,center,center
72,81,60,60,1.0,center,center
53,71,80,80,1.0,left,center
154,80,64,64,1.0,right,right
158,71,75,75,1.0,right,right
159,83,56,56,1.0,right,right
65,79,61,61,1.0,center,center
152,75,71,71,1.0,right,right
65,87,49,49,1.0,left,center
162,81,61,61,1.0,right,right
149,75,71,71,1.0,right,center
62,83,57,57,1.0,left,center
153,78,66,66,1.0,right,right
59,82,59,59,1.0,left,center
59,82,52,52,1.0,left,center
156,74,63,63,1.0,right,center
156,76,64,64,1.0,right,right
61,84,50,50,1.0,left,center
160,77,63,63,1.0,right,right
61,82,54,54,1.0,left,center
64,90,43,43,1.0,left,center
140,74,72,72,1.0,center,right
56,82,55,55,1.0,left,center
128,76,68,68,1.0,center,left
151,76,68,68,1.0,right,right
55,78,54,54,1.0,left,center
155,75,62,62,1.0,right,right
162,80,60,60,1.0,right,right
61,86,49,49,1.0,left,center
159,78,61,61,1.0,right,right
60,84,48,48,1.0,left,center
72,76,62,62,1.0,center,center
162,81,63,63,1.0,right,right
67,85,53,53,1.0,left,center
65,82,53,53,1.0,left,center
157,77,65,65,1.0,right,center
157,77,70,70,1.0,right,right
64,78,65,65,1.0,left,center
160,77,66,66,1.0,right,right
63,79,63,63,1.0,left,center
154,78,66,66,1.0,right,center
149,70,72,72,1.0,right,center
64,83,54,54,1.0,left,center
161,81,61,61,1.0,right,center
63,80,62,62,1.0,left,center
155,79,73,73,1.0,right,right
154,76,64,64,1.0,right,center
58,76,60,60,1.0,left,center
154,74,60,60,1.0,right,center
56,74,60,60,1.0,left,center
60,81,54,54,1.0,left,center
132,72,66,66,1.0,center,center
154,75,63,63,1.0,right,right
59,78,56,56,1.0,left,center
146,72,68,68,1.0,right,right
159,75,61,61,1.0,right,right
62,78,56,56,1.0,left,center
77,81,55,55,1.0,center,right
57,78,55,55,1.0,left,center
154,75,64,64,1.0,right,right
62,78,57,57,1.0,left,center
160,77,61,61,1.0,right,center
59,75,57,57,1.0,left,center
160,75,60,60,1.0,right,right
64,81,53,53,1.0,left,left
164,78,60,60,1.0,right,center
162,82,59,59,1.0,right,right
61,82,56,56,1.0,left,center
154,74,60,60,1.0,right,center
57,76,56,56,1.0,left,center
155,73,63,63,1.0,right,center
57,75,60,60,1.0,left,center
129,71,67,67,1.0,center,center
155,72,60,60,1.0,right,center
60,77,54,54,1.0,left,left
161,79,56,56,1.0,right,center
61,79,56,56,1.0,left,center
71,72,64,64,1.0,center,center
157,76,66,66,1.0,right,center
162,87,57,57,1.0,right,right
160,88,60,60,1.0,right,center
130,68,72,72,1.0,center,right
148,82,60,60,1.0,right,center
80,96,51,51,1.0,center,center
70,92,52,52,1.0,left,center
73,96,57,57,1.0,left,center
72,99,46,46,1.0,left,right
141,79,90,90,1.0,center,right
61,86,75,75,1.0,left,center
75,94,53,53,1.0,left,right
78,100,57,57,1.0,left,right
68,94,62,62,1.0,left,right
52,73,102,102,1.0,center,right
152,65,102,102,1.0,right,right
193,78,83,83,1.0,right,center
63,88,80,80,1.0,left,right
50,70,88,88,1.0,left,right
60,76,76,76,1.0,left,center
150,70,84,84,1.0,center,right
174,79,83,83,1.0,right,right
155,69,94,94,1.0,right,right
155,69,90,90,1.0,right,right
158,70,82,82,1.0,right,right
159,73,86,86,1.0,right,right
170,74,77,77,1.0,right,right
80,90,57,57,1.0,center,center
174,79,76,76,1.0,right,right
28,40,34,34,1.0,left,left
126,54,100,100,1.0,center,center
163,73,78,78,1.0,right,right
166,70,77,77,1.0,right,right
168,67,80,80,1.0,right,right
68,77,68,68,1.0,left,center
168,75,66,66,1.0,right,center
66,86,53,53,1.0,left,center
160,72,75,75,1.0,right,right
68,90,50,50,1.0,left,center
156,67,93,93,1.0,right,right
64,86,67,67,1.0,left,center
172,81,68,68,1.0,right,center
73,93,49,49,1.0,left,center
163,73,70,70,1.0,right,right
163,75,70,70,1.0,right,center
71,84,59,59,1.0,center,center
171,83,66,66,1.0,right,center
66,91,54,54,1.0,left,center
10,234,55,55,1.0,left,center
174,79,59,59,1.0,right,center
49,62,86,86,1.0,left,center
63,86,58,58,1.0,left,center
171,88,59,59,1.0,right,center
65,96,51,51,1.0,left,center
160,78,64,64,1.0,right,center
60,81,63,63,1.0,left,center
133,72,68,68,1.0,center,right
138,72,75,75,1.0,center,left
82,84,66,66,1.0,center,center
78,86,62,62,1.0,center,center
79,88,64,64,1.0,center,center
76,86,61,61,1.0,center,center
143,78,73,73,1.0,center,center
163,77,77,77,1.0,right,right
169,85,65,65,1.0,right,right
72,90,54,54,1.0,left,center
178,91,54,54,1.0,right,right
71,87,60,60,1.0,left,center
72,91,59,59,1.0,left,center
175,93,57,57,1.0,right,center
148,77,74,74,1.0,center,center
78,85,64,64,1.0,center,right
78,86,62,62,1.0,center,right
73,90,65,65,1.0,center,center
166,93,68,68,1.0,right,right
145,77,73,73,1.0,center,center
68,78,69,69,1.0,center,center
66,79,67,67,1.0,center,center
146,74,73,73,1.0,right,center
170,91,61,61,1.0,right,center
71,96,51,51,1.0,left,center
85,88,66,66,1.0,center,center
180,89,56,56,1.0,right,center
78,87,60,60,1.0,center,center
181,95,54,54,1.0,right,right
74,94,55,55,1.0,left,center
97,95,54,54,1.0,center,center
78,96,54,54,1.0,left,center
171,91,64,64,1.0,right,right
74,81,84,84,1.0,center,center
140,71,79,79,1.0,center,center
168,84,64,64,1.0,right,right
160,85,63,63,1.0,right,right
158,82,66,66,1.0,right,center
155,83,64,64,1.0,center,center
62,82,70,70,1.0,left,center
77,82,68,68,1.0,center,center
80,77,77,77,1.0,center,center
64,71,89,89,1.0,center,center
64,80,64,64,1.0,left,center
70,86,65,65,1.0,center,center
166,94,62,62,1.0,right,right
68,88,61,61,1.0,left,center
166,90,49,49,1.0,right,center
59,79,63,63,1.0,left,center
56,77,65,65,1.0,left,center
161,88,53,53,1.0,right,right
59,76,68,68,1.0,left,center
161,87,54,54,1.0,right,right
60,74,71,71,1.0,left,center
165,88,51,51,1.0,right,center
145,87,52,52,1.0,center,left
164,89,55,55,1.0,right,center
62,80,69,69,1.0,left,center
152,96,46,46,1.0,center,center
63,77,68,68,1.0,left,center
161,85,57,57,1.0,right,center
60,79,63,63,1.0,left,center
155,84,58,58,1.0,right,center
156,83,55,55,1.0,right,center
55,75,65,65,1.0,left,center
53,74,62,62,1.0,left,center
154,81,52,52,1.0,right,center
174,93,49,49,1.0,right,center
70,83,63,63,1.0,center,center
64,79,65,65,1.0,left,center
158,83,64,64,1.0,right,right
176,96,46,46,1.0,right,center
64,83,67,67,1.0,left,center
162,86,57,57,1.0,right,center
64,79,65,65,1.0,left,center
65,79,72,72,1.0,center,center
165,90,57,57,1.0,right,center
167,89,55,55,1.0,right,center
65,79,69,69,1.0,center,left
46,86,63,63,1.0,left,left
64,82,66,66,1.0,left,center
166,90,55,55,1.0,right,center
167,88,55,55,1.0,right,center
60,79,68,68,1.0,left,center
161,86,56,56,1.0,right,center
60,82,64,64,1.0,left,center
62,65,90,90,1.0,center,center
139,74,73,73,1.0,center,center
62,70,84,84,1.0,center,center
156,90,66,66,1.0,right,center
77,88,68,68,1.0,center,center
166,91,60,60,1.0,right,center
69,74,76,76,1.0,center,center
144,78,69,69,1.0,center,center
153,82,62,62,1.0,right,center
160,87,57,57,1.0,right,right
142,84,60,60,1.0,center,center
78,85,62,62,1.0,center,right
75,84,66,66,1.0,center,center
80,76,72,72,1.0,center,center
167,91,55,55,1.0,right,center
175,96,46,46,1.0,right,center
72,81,73,73,1.0,center,center
76,88,64,64,1.0,center,center
167,93,60,60,1.0,right,center
169,91,61,61,1.0,right,center
75,85,70,70,1.0,center,center
73,82,67,67,1.0,center,center
168,90,57,57,1.0,right,center
75,75,83,83,1.0,center,center
68,65,92,92,1.0,center,center
85,88,69,69,1.0,center,right
78,81,71,71,1.0,center,center
148,79,71,71,1.0,center,center
72,80,72,72,1.0,center,center
163,87,56,56,1.0,right,center
74,78,72,72,1.0,center,right
160,82,62,62,1.0,right,center
64,84,60,60,1.0,left,right
56,52,99,99,1.0,center,center
84,81,64,64,1.0,center,center
158,81,61,61,1.0,right,center
66,79,68,68,1.0,center,center
164,88,54,54,1.0,right,center
67,76,73,73,1.0,center,center
162,85,56,56,1.0,right,right
66,81,60,60,1.0,left,center
168,92,50,50,1.0,right,right
58,84,59,59,1.0,left,center
70,80,72,72,1.0,center,center
163,87,57,57,1.0,right,right
69,81,64,64,1.0,center,center
166,90,50,50,1.0,right,right
62,81,65,65,1.0,left,center
170,90,50,50,1.0,right,right
63,81,62,62,1.0,left,center
84,83,60,60,1.0,center,center
150,83,55,55,1.0,right,right
57,67,83,83,1.0,center,center
60,73,82,82,1.0,center,center
137,74,68,68,1.0,center,center
59,75,68,68,1.0,left,center
139,76,66,66,1.0,center,right
64,75,65,65,1.0,center,center
140,73,69,69,1.0,center,center
171,92,50,50,1.0,right,center
64,77,70,70,1.0,center,center
142,72,80,80,1.0,center,center
159,85,56,56,1.0,right,center
61,76,68,68,1.0,left,center
164,89,59,59,1.0,right,right
65,83,67,67,1.0,center,center
171,91,50,50,1.0,right,center
61,81,65,65,1.0,left,center
57,80,64,64,1.0,left,center
155,85,58,58,1.0,right,right
62,81,59,59,1.0,left,center
165,87,51,51,1.0,right,center
66,80,66,66,1.0,center,center
166,88,56,56,1.0,right,right
177,93,47,47,1.0,right,center
67,83,63,63,1.0,left,center
162,80,51,51,1.0,right,center
55,72,65,65,1.0,left,center
178,98,46,46,1.0,right,center
63,87,62,62,1.0,left,center
144,88,58,58,1.0,center,center
59,78,66,66,1.0,left,center
169,90,50,50,1.0,right,center
67,82,67,67,1.0,left,center
175,92,54,54,1.0,right,center
169,90,55,55,1.0,right,center
67,83,64,64,1.0,left,center
174,91,50,50,1.0,right,center
66,82,62,62,1.0,left,center
171,88,51,51,1.0,right,center
65,81,60,60,1.0,left,center
177,93,48,48,1.0,right,center
70,83,61,61,1.0,left,center
52,93,48,48,1.0,left,center
163,80,54,54,1.0,right,center
54,71,65,65,1.0,left,center
132,73,64,64,1.0,center,center
171,86,53,53,1.0,right,center
60,77,64,64,1.0,left,center
142,81,60,60,1.0,center,left
59,79,64,64,1.0,left,center
166,85,57,57,1.0,right,center
64,76,67,67,1.0,left,left
168,84,57,57,1.0,right,center
62,75,63,63,1.0,left,center
169,82,54,54,1.0,right,center
59,79,61,61,1.0,left,left
166,86,53,53,1.0,right,center
60,83,61,61,1.0,left,center
168,89,53,53,1.0,right,center
169,88,54,54,1.0,right,center
62,81,63,63,1.0,left,left
168,82,54,54,1.0,right,center
60,75,66,66,1.0,left,left
168,86,55,55,1.0,right,center
62,80,67,67,1.0,left,center
147,88,54,54,1.0,center,center
174,89,51,51,1.0,right,right
67,85,60,60,1.0,left,right
171,96,50,50,1.0,right,center
66,88,61,61,1.0,left,center
147,88,56,56,1.0,center,center
174,91,49,49,1.0,right,center
63,80,66,66,1.0,left,center
160,86,57,57,1.0,right,right
62,80,65,65,1.0,left,center
69,82,68,68,1.0,center,center
179,96,48,48,1.0,right,right
142,75,76,76,1.0,center,center
71,83,62,62,1.0,center,center
156,82,63,63,1.0,right,right
63,78,71,71,1.0,center,center
150,82,67,67,1.0,right,center
60,75,77,77,1.0,center,center
65,75,72,72,1.0,center,center
58,71,71,71,1.0,left,center
56,76,66,66,1.0,left,center
150,77,68,68,1.0,right,center
66,76,65,65,1.0,left,left
161,85,50,50,1.0,right,right
57,70,75,75,1.0,left,center
56,68,72,72,1.0,left,center
166,84,47,47,1.0,right,center
136,65,80,80,1.0,center,center
153,78,59,59,1.0,right,right
55,75,60,60,1.0,left,left
38,50,101,101,1.0,left,right
60,79,65,65,1.0,left,left
136,72,86,86,1.0,center,center
167,88,50,50,1.0,right,right
60,79,58,58,1.0,left,left
160,82,56,56,1.0,right,right
171,89,49,49,1.0,right,center
61,75,71,71,1.0,left,center
156,82,58,58,1.0,right,center
52,72,75,75,1.0,left,center
156,83,56,56,1.0,right,center
58,78,62,62,1.0,left,center
153,79,63,63,1.0,right,center
57,75,66,66,1.0,left,left
155,80,57,57,1.0,right,right
54,72,67,67,1.0,left,left
56,73,63,63,1.0,left,left
159,82,53,53,1.0,right,left
60,79,60,60,1.0,left,left
44,86,52,52,1.0,left,left
164,89,50,50,1.0,right,right
50,70,68,68,1.0,left,center
151,78,54,54,1.0,right,center
61,77,64,64,1.0,left,center
143,80,56,56,1.0,center,left
167,86,51,51,1.0,right,right
57,74,63,63,1.0,left,left
155,77,57,57,1.0,right,center
169,84,44,44,1.0,right,center
55,71,64,64,1.0,left,left
131,64,71,71,1.0,center,center
144,82,62,62,1.0,center,center
62,81,60,60,1.0,left,center
143,85,64,64,1.0,center,center
54,68,78,78,1.0,left,center
67,75,78,78,1.0,center,center
158,78,71,71,1.0,right,center
148,73,79,79,1.0,right,right
62,86,62,62,1.0,left,center
144,62,89,89,1.0,right,right
145,59,83,83,1.0,right,right
152,67,81,81,1.0,right,right
162,77,68,68,1.0,right,right
153,66,78,78,1.0,right,right
151,71,73,73,1.0,right,center
66,82,55,55,1.0,left,right
146,65,80,80,1.0,right,right
69,82,52,52,1.0,left,center
161,71,71,71,1.0,right,right
64,85,51,51,1.0,left,right
152,74,70,70,1.0,right,right
151,67,77,77,1.0,right,right
67,97,24,24,1.0,left,center
155,73,72,72,1.0,right,right
158,76,70,70,1.0,right,right
63,87,51,51,1.0,left,center
160,77,66,66,1.0,right,right
63,83,51,51,1.0,left,center
75,92,50,50,1.0,left,center
165,81,67,67,1.0,right,right
151,70,78,78,1.0,right,right
68,83,58,58,1.0,left,center
152,68,77,77,1.0,right,right
67,87,43,43,1.0,left,center
64,88,48,48,1.0,left,right
152,71,74,74,1.0,right,right
156,75,64,64,1.0,right,center
64,81,55,55,1.0,left,center
157,74,67,67,1.0,right,center
65,83,54,54,1.0,left,center
159,74,68,68,1.0,right,right
72,85,50,50,1.0,left,right
70,87,46,46,1.0,left,right
160,77,63,63,1.0,right,center
157,76,63,63,1.0,right,center
63,82,50,50,1.0,left,center
80,81,54,54,1.0,center,center
184,84,52,52,1.0,right,center
165,80,63,63,1.0,right,center
72,85,53,53,1.0,left,center
164,75,64,64,1.0,right,right
73,83,52,52,1.0,center,center
153,69,70,70,1.0,right,center
58,79,53,53,1.0,left,center
76,82,47,47,1.0,center,center
156,70,67,67,1.0,right,center
62,77,53,53,1.0,left,right
165,75,65,65,1.0,right,right
68,78,56,56,1.0,left,center
70,85,53,53,1.0,left,center
165,78,66,66,1.0,right,center
90,89,46,46,1.0,center,right
66,88,46,46,1.0,left,right
159,76,67,67,1.0,right,center
87,90,46,46,1.0,center,center
69,84,51,51,1.0,left,center
157,73,68,68,1.0,right,center
159,71,66,66,1.0,right,center
68,83,46,46,1.0,left,center
66,81,47,47,1.0,left,right
159,71,65,65,1.0,right,center
65,78,49,49,1.0,left,center
159,70,64,64,1.0,right,center
62,89,45,45,1.0,left,center
158,78,64,64,1.0,right,center
157,73,64,64,1.0,right,center
60,77,55,55,1.0,left,center
69,87,50,50,1.0,left,center
163,79,65,65,1.0,right,center
158,73,67,67,1.0,right,center
65,80,54,54,1.0,left,right
162,79,64,64,1.0,right,right
64,86,52,52,1.0,left,center
61,85,48,48,1.0,left,center
154,75,67,67,1.0,right,center
160,81,64,64,1.0,right,right
65,88,51,51,1.0,left,center
164,81,61,61,1.0,right,right
68,85,53,53,1.0,left,center
165,81,63,63,1.0,right,center
71,86,53,53,1.0,left,right
168,82,63,63,1.0,right,center
73,88,53,53,1.0,left,right
164,82,62,62,1.0,right,center
67,87,51,51,1.0,left,center
61,83,50,50,1.0,left,center
155,75,65,65,1.0,right,center
67,87,50,50,1.0,left,center
165,80,64,64,1.0,right,center
88,91,45,45,1.0,center,right
162,79,66,66,1.0,right,center
66,86,51,51,1.0,left,center
88,92,46,46,1.0,center,center
168,79,65,65,1.0,right,center
73,87,52,52,1.0,left,center
91,90,50,50,1.0,center,center
162,77,65,65,1.0,right,center
64,83,54,54,1.0,left,center
167,81,66,66,1.0,right,center
72,92,48,48,1.0,left,right
71,86,53,53,1.0,left,center
161,75,70,70,1.0,right,right
159,74,69,69,1.0,right,center
67,83,54,54,1.0,left,center
70,85,47,47,1.0,left,right
160,73,66,66,1.0,right,center
144,83,52,52,1.0,center,right
67,86,49,49,1.0,left,center
156,75,68,68,1.0,right,center
157,74,66,66,1.0,right,center
66,83,52,52,1.0,left,center
158,74,66,66,1.0,right,right
66,82,52,52,1.0,left,right
66,90,46,46,1.0,left,center
157,76,66,66,1.0,right,center
65,88,50,50,1.0,left,center
158,78,66,66,1.0,right,right
86,90,47,47,1.0,center,center
63,90,48,48,1.0,left,center
156,79,68,68,1.0,right,right
86,92,46,46,1.0,center,center
64,91,43,43,1.0,left,center
157,77,68,68,1.0,right,right
156,73,67,67,1.0,right,center
64,83,49,49,1.0,left,center
157,73,65,65,1.0,right,right
62,81,50,50,1.0,left,center
84,85,45,45,1.0,center,center
68,84,51,51,1.0,left,center
160,75,67,67,1.0,right,center
89,89,45,45,1.0,center,center
72,83,52,52,1.0,center,center
160,75,63,63,1.0,right,center
42,23,74,74,1.0,center,right
82,26,52,52,1.0,right,right
84,33,54,54,1.0,right,right
91,37,48,48,1.0,right,right
88,35,49,49,1.0,right,right
92,42,45,45,1.0,right,right
86,41,48,48,1.0,center,center
91,38,47,47,1.0,right,center
91,37,51,51,1.0,right,center
46,57,27,27,1.0,left,center
95,42,50,50,1.0,right,right
37,48,27,27,1.0,left,center
85,33,47,47,1.0,right,center
32,44,36,36,1.0,left,center
86,32,50,50,1.0,right,center
35,47,32,32,1.0,left,center
